class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
neutral,0.483042091,0.131722137,0.149118498,0.999949932,0.481168032,0.119221777,0.126657009,0.999942064,0.480175197,0.119192936,0.126666814,0.999938011,0.478999317,0.119258069,0.126618877,0.99993819,0.483676285,0.119615801,0.130425885,0.999942422,0.484589398,0.119866058,0.130435139,0.999938011,0.485752344,0.120123461,0.130428851,0.999936938,0.4775846,0.12539643,0.050860871,0.999953508,0.490211308,0.125421256,0.066509269,0.999928892,0.482754618,0.142966747,0.126653537,0.99993664,0.485107422,0.144305855,0.131192163,0.999917924,0.45017463,0.205190793,0.013081466,0.999935389,0.519452691,0.201908603,0.044332657,0.999864697,0.439976931,0.300825387,0.069054842,0.957256794,0.536039591,0.304527074,0.087040082,0.896838963,0.436106205,0.384062469,0.193661064,0.44056806,0.537226796,0.391845495,0.174417898,0.395926774,0.432558447,0.400299847,0.204159498,0.287058204,0.5382967,0.41196689,0.189615875,0.299254596,0.435709774,0.400561541,0.206860945,0.273216963,0.530716896,0.409338564,0.184512541,0.281662494,0.442246258,0.393340021,0.197566032,0.251278132,0.528337896,0.39833954,0.174933061,0.263398409,0.47740984,0.397844136,-0.016041851,0.999623835,0.504003227,0.399225205,0.016004929,0.999260485,0.468211412,0.569332302,-0.03128051,0.969145477,0.510452867,0.568079114,0.036256768,0.887821198,0.45508185,0.72529453,-0.017610529,0.962961555,0.520232141,0.727460682,0.058492087,0.888963461,0.460421473,0.772410154,-0.017756373,0.956995785,0.522575021,0.751727462,0.05983568,0.85664326,0.444000781,0.752332747,-0.055840276,0.810604393,0.522760689,0.739460766,0.025857702,0.675243855
neutral,0.485044092,0.13231653,0.139620751,0.999948919,0.482372522,0.120274857,0.118098103,0.999944985,0.480802238,0.120257638,0.118112758,0.999941111,0.479147047,0.120373137,0.118066035,0.999939442,0.486719429,0.120757721,0.122578785,0.999946117,0.488178819,0.121035218,0.122594163,0.999943316,0.489816606,0.121337608,0.122588515,0.999941945,0.477530718,0.126705989,0.044637181,0.999957263,0.495032787,0.126866639,0.063982092,0.999938846,0.483547032,0.143589705,0.11800281,0.999934733,0.487941265,0.144963294,0.123573527,0.999918103,0.450252712,0.205317929,0.011130515,0.999932051,0.522078037,0.203030929,0.040884782,0.999875724,0.438811541,0.304010004,0.071076885,0.963921189,0.539727151,0.310091317,0.085348144,0.916888893,0.436051369,0.387918115,0.201016456,0.405656397,0.54085803,0.398476869,0.178517044,0.394572616,0.430755079,0.405728251,0.21401906,0.258260429,0.542099118,0.418964773,0.195789844,0.290821135,0.435495287,0.403146625,0.216773316,0.244633034,0.536137223,0.418035239,0.19108054,0.273280948,0.441800684,0.396953017,0.20525983,0.224707827,0.533493161,0.408043355,0.179643705,0.256109416,0.473938316,0.398004323,-0.01451694,0.999635041,0.508051097,0.400015801,0.014428238,0.99929297,0.466242939,0.568249762,-0.028165424,0.973161936,0.515349448,0.56791234,0.036217149,0.897444367,0.453256071,0.725372851,-0.018282773,0.960151136,0.52782464,0.720315814,0.052438777,0.881601274,0.455399573,0.76474154,-0.018474206,0.957617581,0.523229957,0.752778649,0.053659976,0.861122489,0.440650284,0.753390312,-0.048807584,0.77570945,0.530156136,0.73961091,0.025713023,0.635118365
neutral,0.485727787,0.132519633,0.128852144,0.999949753,0.483084619,0.120588653,0.107522011,0.999947727,0.481443703,0.120593451,0.107533559,0.999943674,0.479689121,0.120748162,0.107491866,0.999940991,0.487557173,0.121061616,0.111515224,0.999949813,0.48905617,0.12134707,0.111521088,0.999947667,0.490723222,0.121668458,0.111509182,0.999946475,0.47759825,0.127184689,0.037370745,0.999959469,0.495933473,0.127402797,0.054558296,0.999945223,0.484202206,0.143820718,0.10820432,0.999932528,0.488836765,0.145232737,0.11297413,0.999917328,0.450416952,0.205417871,0.007323141,0.999925673,0.522954106,0.204018936,0.035126142,0.999882579,0.438866854,0.306350827,0.067741588,0.966448247,0.53995502,0.311897695,0.082484648,0.925734818,0.435791165,0.390174389,0.196531445,0.387027532,0.541167378,0.400774658,0.181448355,0.399793983,0.430718184,0.409917325,0.209840059,0.243168473,0.54223454,0.421455175,0.199844807,0.291211516,0.435617507,0.406381905,0.212408572,0.229817629,0.535999656,0.420174003,0.194775909,0.273417026,0.4417575,0.398672491,0.200725824,0.211105183,0.533568501,0.411760509,0.182580292,0.256812811,0.473671973,0.398624778,-0.013335546,0.99962616,0.50882417,0.40084058,0.013236441,0.999300301,0.466284454,0.568153143,-0.026840612,0.974583089,0.517127335,0.567921877,0.036135457,0.897780359,0.453468889,0.725370109,-0.015527049,0.956834674,0.529592097,0.718888044,0.052014686,0.872639775,0.455001533,0.757652521,-0.015104704,0.9550547,0.524291873,0.753913641,0.053256553,0.85643059,0.441367,0.753486216,-0.044949427,0.754285157,0.530327618,0.739999235,0.025423106,0.610171616
neutral,0.486245871,0.134058043,0.132081091,0.99994874,0.483524501,0.122162029,0.110482514,0.999948442,0.481743395,0.122196965,0.110499501,0.99994427,0.479854047,0.122395843,0.11045821,0.999940217,0.488385111,0.1225596,0.11531277,0.999951303,0.490019172,0.122828595,0.115322962,0.999949872,0.491817236,0.123144865,0.115312241,0.99994874,0.477573246,0.128800943,0.037145264,0.999959588,0.496967614,0.12883532,0.058005352,0.999949098,0.484562069,0.145365447,0.110485099,0.999927282,0.489680678,0.146822676,0.116500005,0.999913096,0.450443029,0.205765113,0.005977893,0.99991107,0.524056494,0.205101535,0.036584504,0.999881506,0.43858701,0.308172673,0.065720707,0.968515277,0.5401057,0.312717408,0.086456396,0.934457898,0.435611159,0.391902149,0.195454866,0.3640154,0.541192889,0.400433749,0.185768023,0.396570206,0.430824757,0.411472827,0.208768919,0.226269498,0.542431116,0.421196163,0.204384759,0.2865704,0.436221838,0.407931715,0.21133101,0.213269413,0.536151052,0.419745892,0.199238747,0.269215763,0.441633373,0.400257558,0.199700266,0.195836037,0.533464789,0.410414994,0.186956257,0.253353059,0.473060548,0.400156587,-0.013104612,0.999589324,0.510007441,0.40171659,0.012990242,0.999283075,0.466234773,0.568230033,-0.025526891,0.976924002,0.518286645,0.568037868,0.036090218,0.905173838,0.45368591,0.725651801,-0.015509513,0.953815281,0.530651391,0.718439102,0.050603747,0.868056118,0.45502162,0.768811822,-0.015033918,0.953878224,0.525913715,0.756081402,0.051808495,0.857645929,0.442201465,0.754542708,-0.044083856,0.722713768,0.530860364,0.740466177,0.025308475,0.57872963
neutral,0.48635301,0.135568306,0.138181895,0.999942541,0.483642042,0.123489648,0.115117595,0.99994266,0.481831551,0.123521619,0.115134098,0.99993813,0.479927868,0.123712465,0.115096733,0.99993217,0.488578975,0.123792477,0.120772697,0.999947309,0.490235388,0.124019153,0.120782793,0.999946594,0.492064953,0.124294765,0.120762959,0.999945164,0.47751078,0.129925832,0.036846004,0.999953687,0.497277498,0.129755676,0.059975844,0.999946415,0.484652996,0.14666985,0.114202604,0.999913394,0.489856899,0.148183808,0.121229984,0.999900162,0.450572163,0.206400499,0.000688343,0.999890804,0.524742305,0.206741333,0.038505621,0.999873877,0.438632429,0.308931798,0.058262102,0.968584359,0.540175676,0.314073831,0.08932253,0.938610375,0.435609668,0.392305851,0.189866319,0.354277998,0.540851653,0.4008196,0.192419738,0.392541438,0.430642068,0.411610991,0.204415679,0.221678481,0.542209685,0.42233932,0.212343097,0.284020215,0.436070353,0.40845108,0.207120419,0.208477244,0.53603965,0.420891255,0.207891151,0.266833156,0.441552252,0.400919437,0.19460693,0.190705657,0.533309639,0.410737395,0.19399628,0.251466542,0.47299242,0.401139706,-0.013817807,0.999550045,0.510844111,0.402355492,0.013671895,0.999258816,0.466311842,0.56801784,-0.018581618,0.978082061,0.519113719,0.568237424,0.041130062,0.909664989,0.456275225,0.724968314,-0.005114507,0.950488448,0.530526936,0.716362774,0.059312604,0.863527715,0.458433241,0.766490757,-0.004208528,0.952020288,0.526106596,0.755522132,0.061156105,0.856274545,0.442614645,0.752902031,-0.031299539,0.696308792,0.531342626,0.740425646,0.037452448,0.554907024
neutral,0.486349881,0.136233002,0.137620509,0.999932587,0.483630091,0.124090105,0.114805125,0.99993372,0.48181501,0.124108791,0.11482136,0.999928057,0.479912996,0.124293588,0.114782393,0.999920666,0.488618463,0.124418087,0.120286271,0.999939382,0.49029389,0.124649882,0.120295808,0.999938786,0.492150933,0.124942452,0.120276913,0.999937415,0.47745046,0.130463183,0.036264986,0.999944627,0.497476161,0.130329549,0.059760801,0.999939263,0.48465699,0.147292405,0.113994695,0.999894917,0.489912838,0.148931324,0.120827176,0.999881446,0.450649202,0.206945702,-0.001214497,0.999870062,0.525069058,0.208093598,0.038013399,0.999858141,0.438649327,0.309795916,0.056048434,0.967832923,0.540176272,0.315478563,0.091088101,0.937425792,0.435597807,0.392710179,0.188644782,0.342685372,0.539711237,0.400469512,0.200841904,0.37030527,0.43064183,0.412449449,0.203605056,0.214722797,0.540984571,0.422465831,0.22204046,0.267102599,0.436014742,0.40887326,0.206614688,0.201807007,0.534477711,0.419013321,0.21774523,0.250797182,0.441538423,0.40128234,0.193458527,0.184389845,0.532282293,0.410523862,0.202612787,0.237676069,0.472910017,0.40168944,-0.013908975,0.999500096,0.511212826,0.40285185,0.013760557,0.999211252,0.466931731,0.568040133,-0.017726827,0.976843357,0.519943535,0.56834501,0.040899716,0.906107247,0.456540734,0.724937201,-0.004023449,0.944186747,0.530292809,0.714255333,0.058855396,0.851156056,0.458874315,0.766932547,-0.00306263,0.946810603,0.52694428,0.754392266,0.060642023,0.845714927,0.442713827,0.762355745,-0.029361796,0.670503736,0.531421781,0.740458906,0.036917478,0.529426515
neutral,0.486543953,0.1355737,0.10664171,0.999934494,0.484267473,0.123641774,0.086690083,0.99993664,0.482830375,0.123670772,0.086704738,0.999930501,0.481333107,0.123898007,0.086657539,0.999923229,0.488625467,0.124042459,0.091104105,0.999942303,0.490244538,0.124320462,0.091111988,0.999941409,0.491954505,0.124678515,0.091105476,0.999940276,0.478906065,0.130396351,0.020989906,0.99994719,0.497329712,0.130310401,0.04009461,0.999942243,0.485337824,0.147093445,0.087962873,0.99989444,0.489926338,0.14861542,0.093495443,0.999880791,0.450849146,0.206956431,-0.005705688,0.99987334,0.525069714,0.208535731,0.0253461,0.999859989,0.438685119,0.309766889,0.059217773,0.967857718,0.540136337,0.316278249,0.078009233,0.930939317,0.435875475,0.392705947,0.203079388,0.333479136,0.538256526,0.400014192,0.186976016,0.350727469,0.430961668,0.412855625,0.218397021,0.206937715,0.537422538,0.420220822,0.207311228,0.251746178,0.438222706,0.409107685,0.221031278,0.19456315,0.532736778,0.416428447,0.20217371,0.236105144,0.442025095,0.401419938,0.207627729,0.17843996,0.531074882,0.410047621,0.188306227,0.2251724,0.473135173,0.401605308,-0.013691681,0.99950242,0.510807693,0.402962238,0.013550843,0.999209642,0.467910707,0.568050444,-0.021184614,0.974343061,0.519819319,0.568427384,0.038027547,0.889773905,0.457049221,0.724856496,-0.004471275,0.939349115,0.528612733,0.713949442,0.058566201,0.833530664,0.459654152,0.768627584,-0.00351906,0.941403151,0.526655078,0.754051626,0.060318701,0.825274169,0.443671376,0.765876174,-0.031713743,0.667372227,0.530981243,0.740452528,0.035870373,0.519067168
neutral,0.486850172,0.135650948,0.124700591,0.999934852,0.484588951,0.123726226,0.102235772,0.999937594,0.48311615,0.123745628,0.102253035,0.999931097,0.481526434,0.123962909,0.102211669,0.999923587,0.488856018,0.124166995,0.107628249,0.999943554,0.490456164,0.124452166,0.107634924,0.999942601,0.49217099,0.124816149,0.107618451,0.999941647,0.478794038,0.130487114,0.025887992,0.999947369,0.49758178,0.130478621,0.049244456,0.999943435,0.485642821,0.147224411,0.101756468,0.999891102,0.490151882,0.14878127,0.108428821,0.999877632,0.450914204,0.206980243,-0.005266536,0.999869585,0.52508384,0.208835796,0.03188964,0.999858081,0.438702404,0.309803635,0.057380706,0.967018485,0.540025473,0.316821545,0.088198692,0.927525938,0.435908645,0.392736882,0.194317073,0.318749517,0.537907004,0.39997977,0.198187962,0.334762037,0.431026131,0.412584484,0.209141776,0.196297571,0.536475301,0.421412557,0.219049975,0.239426166,0.437819093,0.409177214,0.211990997,0.184525102,0.532271504,0.417672813,0.214809448,0.224362046,0.442021132,0.401462287,0.198954895,0.169894978,0.530687094,0.409791857,0.199945718,0.214863971,0.473083973,0.402222037,-0.014599988,0.999483585,0.510841906,0.403460711,0.014465166,0.999188721,0.467979372,0.568884313,-0.021297941,0.973627865,0.519791245,0.568829238,0.039713293,0.883949339,0.457209498,0.725923777,-0.00491263,0.9361884,0.528402865,0.714345694,0.059115849,0.824905157,0.460061789,0.770816267,-0.003986276,0.938449919,0.526755035,0.755075693,0.060870271,0.815120935,0.443961233,0.767221093,-0.031997029,0.659978688,0.53067106,0.740370154,0.036845092,0.508786678
neutral,0.486909807,0.136299625,0.127270505,0.999931872,0.484555662,0.124272279,0.105229735,0.99993521,0.482965171,0.124290943,0.105247021,0.999928474,0.481194496,0.124492809,0.105204478,0.999920666,0.489020735,0.124717385,0.110513844,0.999941111,0.490694463,0.124986582,0.110522568,0.999940157,0.492492527,0.12532711,0.110508904,0.999939322,0.478172868,0.130930066,0.025817882,0.999944627,0.497915924,0.130891904,0.050190173,0.99994123,0.485610723,0.147788495,0.104713574,0.999886453,0.490302473,0.149367347,0.111606613,0.999872863,0.450919479,0.207104161,-0.008843745,0.999862731,0.525099099,0.209080085,0.031926125,0.999852896,0.43871969,0.310290545,0.051174451,0.965257883,0.539902031,0.317577451,0.089326613,0.925413907,0.43572098,0.393983573,0.187155753,0.304781824,0.536920309,0.399583787,0.200992912,0.317409992,0.430999041,0.413720489,0.202020496,0.18802236,0.535336256,0.419920892,0.221586019,0.227719322,0.43671304,0.409720153,0.204921097,0.176667348,0.531476438,0.416332632,0.217105538,0.213230938,0.441844761,0.401839435,0.19179745,0.162743151,0.530067861,0.409509748,0.202595189,0.204759181,0.472948372,0.402432173,-0.015274173,0.999478281,0.51091063,0.403654784,0.015144,0.999184012,0.467858255,0.569433928,-0.020720188,0.9739452,0.519685149,0.569086015,0.041349106,0.887881458,0.457650274,0.726213992,-0.006832856,0.934962153,0.528039038,0.714450657,0.05957865,0.826051593,0.46009469,0.771563292,-0.006023336,0.937658548,0.526701331,0.755399287,0.06130879,0.814730823,0.443950325,0.759761274,-0.033337615,0.652306378,0.530683637,0.740663767,0.037919737,0.502607524
neutral,0.486961037,0.136236638,0.116841987,0.999929309,0.48456049,0.124219701,0.094573006,0.999932885,0.482936323,0.124237418,0.094594352,0.999925673,0.4811396,0.124430649,0.09455274,0.999917567,0.48904258,0.12466979,0.099975362,0.999939322,0.490718752,0.124945804,0.099982657,0.99993825,0.492522478,0.125287905,0.099970534,0.999937534,0.478063732,0.130901366,0.018874967,0.999942243,0.497951359,0.130898684,0.042341441,0.99993962,0.485633314,0.14777486,0.09458749,0.999881744,0.490333319,0.149325714,0.10133604,0.999868512,0.45092836,0.207164094,-0.01350935,0.999857962,0.525092959,0.209122226,0.025363773,0.999852717,0.438735545,0.310668826,0.048579372,0.963322222,0.539857566,0.317814559,0.077845737,0.923349321,0.435647726,0.394488215,0.185425565,0.292933553,0.5366081,0.399414837,0.185476407,0.309922934,0.430959523,0.414075643,0.200129226,0.181236163,0.535272896,0.420781165,0.205799654,0.223369911,0.436278492,0.40997532,0.20284991,0.170230806,0.531392217,0.417825013,0.201652691,0.208930761,0.441740513,0.402018756,0.190021306,0.157052696,0.529854,0.409338593,0.187143728,0.200729981,0.473023951,0.40246439,-0.01558816,0.999482512,0.510783076,0.403760523,0.015461797,0.999186099,0.467794269,0.569582403,-0.020087585,0.973627508,0.519147277,0.569224119,0.042968042,0.887196779,0.457823217,0.726165235,-0.004460995,0.934530258,0.527303815,0.71448797,0.063093975,0.826206684,0.46028024,0.771642148,-0.00354,0.936553895,0.525847137,0.755172312,0.064972475,0.811887443,0.444566339,0.764131129,-0.031167869,0.654771268,0.530513346,0.740673304,0.041461937,0.504784048
right,0.470343679,0.137107059,0.124684595,0.999901712,0.466923058,0.124921583,0.098670445,0.999899447,0.465548337,0.12517257,0.098672584,0.99989146,0.464110464,0.125543565,0.09864416,0.999884844,0.471039206,0.124406368,0.103006259,0.999906182,0.472548246,0.12430536,0.103022203,0.999904931,0.474143445,0.124280065,0.103001811,0.99990344,0.461789757,0.131987065,0.011032955,0.999922276,0.478897899,0.129764572,0.028064942,0.999913335,0.469574749,0.149334595,0.098121807,0.999874175,0.473694026,0.150251806,0.103317462,0.999860168,0.439553976,0.212792486,-0.031248331,0.999890745,0.509732842,0.200865492,0.008051796,0.999877274,0.433831394,0.316882253,0.008320162,0.962393284,0.529666126,0.295193106,0.024439551,0.935225546,0.430536687,0.404439956,0.107744798,0.31084311,0.535828471,0.383997142,0.126606509,0.33490324,0.428092867,0.421343714,0.114951551,0.199882343,0.537331343,0.40659216,0.14269951,0.240361214,0.431738317,0.41707468,0.11832571,0.188730299,0.530124426,0.402082086,0.140263781,0.223311007,0.434283108,0.409924537,0.111547925,0.17163223,0.52633363,0.393153399,0.128258973,0.21122086,0.472604573,0.406763554,-0.020126164,0.999552369,0.504145741,0.403511822,0.020006832,0.999200463,0.464289337,0.574944675,-0.012270961,0.974615157,0.515482306,0.570193231,0.052437812,0.89553231,0.455155671,0.727980435,0.002133879,0.949758053,0.527733326,0.716664851,0.073426992,0.86211127,0.456813723,0.758090913,0.002613746,0.949798048,0.525370717,0.743828595,0.075194553,0.840273499,0.44177264,0.756409705,-0.026663925,0.736481369,0.53031081,0.740543425,0.048897583,0.582218945
right,0.462432206,0.136957467,0.149604529,0.999907315,0.459589243,0.124946833,0.121656224,0.999904513,0.458776474,0.125220433,0.121668279,0.99989754,0.457905769,0.125614017,0.121633016,0.999894321,0.461903989,0.124384761,0.127089545,0.999908149,0.462854385,0.124270082,0.127097324,0.999905705,0.463971525,0.124193236,0.127070606,0.999903679,0.456259787,0.132138312,0.044008534,0.999929011,0.467467248,0.129671559,0.055440359,0.999912024,0.462876171,0.149294063,0.120923087,0.999888599,0.465278625,0.150060058,0.127105847,0.999872029,0.434920788,0.216605172,0.010325233,0.999908268,0.5024454,0.197629452,0.033110984,0.999879897,0.431185901,0.318672597,0.0425677,0.964521646,0.525272071,0.288545609,0.059269946,0.931759834,0.429179907,0.405082881,0.132365406,0.407224625,0.533937871,0.378427595,0.125211984,0.37068662,0.427211851,0.419855475,0.13892667,0.284259617,0.535636544,0.398302346,0.136033088,0.2714158,0.427932173,0.416122079,0.142393336,0.270337611,0.531808496,0.393972665,0.131586418,0.252319247,0.431407064,0.408717543,0.136116415,0.242442891,0.52894932,0.386741072,0.125233918,0.23613219,0.473210663,0.40214923,-0.015597837,0.999605954,0.501387954,0.396067172,0.015545433,0.999250531,0.464281023,0.568834722,-0.016175892,0.973757386,0.51467669,0.561267138,0.035703328,0.890955567,0.456799924,0.726516187,-0.00411429,0.951916635,0.527904987,0.715183914,0.050872631,0.86490339,0.460249484,0.751775801,-0.004148023,0.952666521,0.526996553,0.740246952,0.05165736,0.843738079,0.447704703,0.760986269,-0.039591912,0.756696761,0.533085704,0.740545511,0.017080966,0.599396408
right,0.456443369,0.137333632,0.165368766,0.999905646,0.453540713,0.125553444,0.143208012,0.999899626,0.452667624,0.12585324,0.143205777,0.999894917,0.451747268,0.126259759,0.143177211,0.999893904,0.45616287,0.124871828,0.145279199,0.999901474,0.457211256,0.124675006,0.145288661,0.999898851,0.458386719,0.124512814,0.145261228,0.999894857,0.450327694,0.132690743,0.063076325,0.999929368,0.462300062,0.129822195,0.072958998,0.999899805,0.45668149,0.149623066,0.142585903,0.999892473,0.45929867,0.150235474,0.144591138,0.999871492,0.430453062,0.219565406,0.021713246,0.999916911,0.497503191,0.194867596,0.048174478,0.999871373,0.427973926,0.32329151,0.049830876,0.963697076,0.519629359,0.2848216,0.07870701,0.918409944,0.427756965,0.407423407,0.133070946,0.485416532,0.53250277,0.373571128,0.145569384,0.38034144,0.426317543,0.420325875,0.135112613,0.355213791,0.5354532,0.391421199,0.156924635,0.283375114,0.426629156,0.417941749,0.13957569,0.338540852,0.531613529,0.388802409,0.151208028,0.263700157,0.429241896,0.409217179,0.136572361,0.298590273,0.526734948,0.382552892,0.145204484,0.245106697,0.473383904,0.400308311,-0.009890274,0.999619007,0.500018716,0.393400848,0.009801231,0.999261379,0.462000608,0.568841696,-0.019207684,0.974785924,0.515989423,0.556872249,0.029667098,0.898388147,0.45566988,0.728387117,-0.009646617,0.954095662,0.530482292,0.713281691,0.043231431,0.876542211,0.458910167,0.759912252,-0.009859579,0.956015885,0.528133094,0.748339832,0.043790825,0.860581636,0.445428431,0.764463067,-0.046072397,0.761472702,0.535254598,0.740858495,0.006915246,0.609461308
right,0.447403848,0.135123819,-0.246638685,0.999893785,0.447293341,0.123160236,-0.237000674,0.999814928,0.44853124,0.122744948,-0.237053797,0.999807417,0.449747086,0.122280024,-0.237115651,0.99982661,0.443984658,0.124067597,-0.236206263,0.999813437,0.442864358,0.124342866,-0.236229926,0.999799728,0.441623449,0.124610931,-0.236266613,0.999807298,0.450702041,0.1276232,-0.151771694,0.999807954,0.43916899,0.13300325,-0.148758605,0.999678075,0.451589406,0.146864653,-0.212441728,0.999877095,0.446714878,0.149112418,-0.211585209,0.999826789,0.488253593,0.191701308,-0.082874388,0.99988085,0.42549786,0.225065321,-0.068132743,0.999812484,0.517802894,0.273737937,-0.032747589,0.954989016,0.423973382,0.319980502,-0.01914328,0.887074172,0.535460651,0.359737933,-0.094170161,0.566592455,0.424303055,0.395347208,-0.08596535,0.46394974,0.542521775,0.379631639,-0.111544073,0.439025491,0.420820177,0.418596566,-0.105210379,0.373485595,0.537400067,0.379261702,-0.138548493,0.432220548,0.420300633,0.419499218,-0.137483731,0.365671337,0.532192826,0.372670531,-0.106296577,0.400901496,0.423970848,0.409692317,-0.101111986,0.3522349,0.495274872,0.39253065,-0.008751987,0.999183536,0.474217117,0.396221936,0.008767783,0.998984754,0.502987981,0.562823355,-0.020083755,0.926402032,0.485681355,0.561398208,-0.006468301,0.886605918,0.489573151,0.722338259,0.05328209,0.940228283,0.503949285,0.716028094,0.062169991,0.887951672,0.485234439,0.742747128,0.05469637,0.902721286,0.509764016,0.739783883,0.063639969,0.825836539,0.495934099,0.768434882,-0.053134389,0.797124922,0.50383395,0.768793821,-0.033234902,0.685071468
right,0.439674199,0.137571946,0.009149635,0.999882281,0.437163919,0.126071677,0.001649108,0.999754965,0.437139988,0.125834107,0.001620518,0.999748766,0.437182337,0.125536487,0.001588067,0.99978596,0.437472433,0.126479834,0.001114314,0.999743283,0.437661082,0.12666212,0.001125421,0.999726951,0.437954903,0.126979277,0.00109382,0.999742627,0.437730491,0.130776271,-0.006377572,0.999727726,0.439621925,0.135380372,-0.010489103,0.999508858,0.442032993,0.149155974,0.010266927,0.999862373,0.441792667,0.150941297,0.009381641,0.999789298,0.424250454,0.217242733,0.001700602,0.999859393,0.470881939,0.206347093,0.001210049,0.999776542,0.435887575,0.318054855,0.020525502,0.922021985,0.489441574,0.294345379,0.003543638,0.856199145,0.436641932,0.399857163,0.033100661,0.574789584,0.503459811,0.370512486,0.000935727,0.485721529,0.447918952,0.403435737,0.025942821,0.458497852,0.506299615,0.395046204,0.002312918,0.404982775,0.448090613,0.399152756,0.026125059,0.455009043,0.485987842,0.406780154,-0.008158073,0.401404947,0.450176895,0.38903448,0.033387229,0.426988959,0.482197285,0.399576932,-0.001871814,0.387466252,0.47941345,0.396042645,-0.003329479,0.999040008,0.484351695,0.396013439,0.003343407,0.998833597,0.470442772,0.570269525,-0.027831465,0.914594352,0.518407941,0.557688117,-0.007286036,0.88770014,0.459101349,0.721820056,-0.008445723,0.941651046,0.53523159,0.714710116,0.024084508,0.895967364,0.458003372,0.751662314,-0.009868279,0.882630527,0.538916886,0.735693395,0.022999689,0.807269156,0.454470456,0.750398993,-0.068779819,0.82295388,0.541010916,0.743559897,-0.040198825,0.72292161
right,0.430607021,0.138225645,-0.174705774,0.999812841,0.431759536,0.126364514,-0.186878085,0.999521911,0.434060812,0.125323519,-0.186908841,0.999526501,0.436432362,0.12415158,-0.186938345,0.999616444,0.425344944,0.128744617,-0.185622871,0.999445856,0.423208714,0.129594862,-0.185622364,0.999449611,0.421010435,0.130894676,-0.185737878,0.999483049,0.441018403,0.12810795,-0.076343708,0.999377489,0.417631328,0.141961068,-0.07656461,0.9987486,0.437500566,0.148333251,-0.168186232,0.999748707,0.42862764,0.153045863,-0.167268246,0.999550104,0.478345305,0.190586343,-0.025404891,0.999861538,0.412317038,0.23170495,-0.015804958,0.999639034,0.510535777,0.26976186,0.012240324,0.921391189,0.420249701,0.328469515,0.020900968,0.840139151,0.533206701,0.34835279,-0.041023754,0.642342746,0.417828381,0.411269367,-0.060720723,0.525221109,0.54043138,0.366431713,-0.053259224,0.534554601,0.421029747,0.431064516,-0.05477209,0.44762677,0.53801024,0.368245333,-0.074423268,0.538427591,0.420811653,0.432643235,-0.080712929,0.453048795,0.53344655,0.362595797,-0.049478281,0.516054571,0.423464775,0.4271622,-0.062025737,0.442562163,0.500789285,0.390415788,-0.001043427,0.999098361,0.458470643,0.403111368,0.001032099,0.99882102,0.523881316,0.553767681,-0.044366777,0.917023242,0.462014914,0.574304461,-0.029776487,0.901848316,0.538824201,0.706564367,0.064386703,0.939376891,0.448374122,0.724259257,0.08524701,0.901388466,0.533189595,0.726899385,0.070430793,0.7853598,0.449344218,0.739311993,0.086025812,0.722847462,0.544574201,0.754904568,-0.060924858,0.845693886,0.441502035,0.775880635,-0.028694954,0.774361134
